time,battery_current(A),battery_temperature(C),battery_voltage(V),controller_temperature(C),daily_load_consumption(Wh),daily_solar_production(Wh),daily_wind_turbine_production(Wh),dump_load_current(A),load_voltage(V),output_current(A),solar_current(A),solar_voltage(V),total_load_consumption(Wh),total_solar_production(Wh),total_wind_turbine_production(Wh),wind_charge_current(A),wind_turbine(RPM),wind_voltage(V)
2020-08-10 05:00:00+03:00,0.0,1462.0,1479.6999999999998,1845.3,20111,0,0,0,1445.5,123.89999999999986,0.0,295.8000000000001,42447,60239,0,0,0,51.79999999999994
2020-08-10 06:00:00+03:00,0.0,1394.7000000000005,1496.900000000001,1598.1999999999991,1472,0,0,0,1473.5999999999997,8.4,0.0,1190.6000000000001,44126,60239,0,0,0,3.5000000000000004
2020-08-10 07:00:00+03:00,2.600000000000001,1361.3999999999999,1502.9,1497.4000000000003,0,6,0,0,1476.3999999999996,0.0,2.600000000000001,1827.0,44132,60279,0,0,0,0.6
2020-08-10 08:00:00+03:00,11.800000000000004,1300.4,1326.0,1371.8,0,202,0,0,1303.6999999999998,0.0,11.500000000000005,1675.8000000000009,38896,53339,0,0,0,0.5
2020-08-10 09:00:00+03:00,32.20000000000002,1749.8,1537.9000000000015,1817.3000000000009,0,865,0,0,1516.1000000000008,0.0,26.000000000000014,2042.7000000000003,44880,62176,0,0,0,4.300000000000001
2020-08-10 10:00:00+03:00,135.79999999999998,1822.0,1533.7000000000003,1984.5000000000002,0,2568,0,0,1530.2999999999997,0.0,112.30000000000001,1943.5999999999997,43384,61838,0,0,32,29.500000000000014
2020-08-10 11:00:00+03:00,299.59999999999997,1917.5000000000002,1506.3999999999994,2197.6000000000004,0,8781,0,0,1522.0000000000005,0.0,256.50000000000006,1775.9999999999998,41140,64989,0,0,182,45.80000000000001
2020-08-10 12:00:00+03:00,253.20000000000013,2046.3999999999999,1601.1,2339.2999999999993,0,17210,0,0,1612.000000000001,0.0,216.59999999999994,1891.5,42636,75461,0,0,177,48.40000000000003
2020-08-10 13:00:00+03:00,150.50000000000009,1997.4999999999995,1647.1000000000008,2239.4,0,23252,0,0,1648.5000000000002,0.0,127.4,1985.6000000000001,43384,82522,0,0,0,15.399999999999993
2020-08-10 14:00:00+03:00,108.60000000000002,1939.1999999999998,1601.2000000000012,2126.8999999999996,0,25844,0,0,1596.3,0.0,92.89999999999995,1923.4000000000005,41140,82048,0,0,413,85.79999999999998
2020-08-10 15:00:00+03:00,55.60000000000004,1985.4999999999993,1556.7999999999993,2142.6000000000013,0,28709,0,0,1547.5000000000002,0.0,47.69999999999999,1961.1,41140,84915,0,0,0,4.3999999999999995
2020-08-10 16:00:00+03:00,13.299999999999985,1994.6000000000004,1484.8,2113.9,0,29456,0,0,1465.9999999999993,0.0,12.399999999999984,1985.3000000000002,41140,85658,0,0,0,2.400000000000001
2020-08-10 17:00:00+03:00,11.499999999999991,2058.0000000000005,1566.0,2186.2999999999997,0,31503,0,0,1553.3000000000009,0.0,11.499999999999991,2115.4,43384,90773,0,0,0,1.7
2020-08-10 18:00:00+03:00,8.199999999999996,1976.9999999999995,1592.6,2108.0,0,32426,0,0,1574.5999999999985,0.0,8.199999999999996,2170.100000000001,44132,92718,0,0,0,2.9000000000000004
2020-08-10 19:00:00+03:00,4.300000000000001,1753.9,1563.2999999999997,1892.1000000000001,0,32108,0,0,1544.4999999999998,0.0,4.300000000000001,1995.8000000000002,43384,91370,0,0,0,0.7999999999999999
2020-08-10 20:00:00+03:00,0.0,1546.5,1461.2999999999993,1690.0,0,31080,0,0,1441.7999999999984,0.0,0.0,1252.3,41888,88256,0,0,0,0.2
2020-08-10 21:00:00+03:00,0.0,1416.5,1428.0,1545.2999999999995,0,31080,0,0,1403.5,0.0,0.0,371.1000000000003,41888,88256,0,0,0,0.0
2020-08-10 22:00:00+03:00,0.0,1226.5999999999997,1326.0,1333.8999999999999,0,28860,0,0,1300.6999999999998,0.0,0.0,346.8999999999997,38896,81952,0,0,0,0.0
2020-08-10 23:00:00+03:00,0.0,1156.2,1300.5,1255.800000000001,0,28305,0,0,1275.1,0.0,0.0,340.59999999999974,38148,80376,0,0,0,0.0
2020-08-11 00:00:00+03:00,0.0,1219.9999999999998,1377.0,1317.5000000000005,0,29970,0,0,1351.6999999999996,0.0,0.0,360.49999999999983,40392,85104,0,0,0,0.0
2020-08-11 01:00:00+03:00,0.0,1375.3,1441.7999999999984,1640.7000000000003,1461,31635,0,0,1409.5000000000007,119.79999999999988,0.0,295.6999999999997,44122,89832,0,0,0,50.09999999999992
2020-08-11 02:00:00+03:00,0.0,1342.8999999999999,1391.4999999999986,1684.0000000000005,4187,30525,0,0,1360.1000000000013,114.79999999999988,0.0,291.0,45353,86680,0,0,0,44.799999999999976
2020-08-11 03:00:00+03:00,0.0,1238.6,1338.2000000000012,1584.399999999999,6803,29415,0,0,1309.1000000000013,111.2999999999999,0.0,283.0000000000001,46473,83528,0,0,0,45.69999999999997
2020-08-11 04:00:00+03:00,0.0,1190.2,1310.4000000000012,1524.6999999999994,9368,28860,0,0,1284.300000000001,109.1999999999999,0.0,255.5000000000002,48289,81952,0,0,0,45.09999999999997
2020-08-11 05:00:00+03:00,0.0,1296.4000000000005,1410.1,1641.9,12999,31080,0,0,1378.1999999999994,117.59999999999988,0.0,278.3000000000001,54914,88256,0,0,0,49.399999999999956
2020-08-11 06:00:00+03:00,0.0,1348.0999999999995,1528.0,1552.8000000000006,778,1665,0,0,1499.5,6.300000000000001,0.0,1232.5,60537,94560,0,0,0,2.5
2020-08-11 07:00:00+03:00,2.600000000000001,1300.6000000000001,1504.0,1442.2999999999993,0,5,0,0,1477.0,0.0,2.600000000000001,1833.3000000000004,59531,93026,0,0,0,1.0999999999999999
2020-08-11 08:00:00+03:00,14.800000000000004,1477.5,1530.9999999999993,1556.1999999999996,0,237,0,0,1507.2000000000003,0.0,14.000000000000007,1931.5000000000002,60540,94854,0,0,0,0.4
2020-08-11 09:00:00+03:00,30.600000000000023,1736.8999999999999,1473.7999999999988,1776.9999999999995,0,855,0,0,1452.5999999999995,0.0,25.00000000000001,1948.8999999999999,57513,90742,0,0,0,0.1
2020-08-11 10:00:00+03:00,137.6,1974.7999999999995,1541.6000000000001,2127.3999999999996,0,2660,0,0,1538.8999999999999,0.0,115.09999999999997,1928.3999999999999,58522,94126,0,0,0,4.100000000000001
2020-08-11 11:00:00+03:00,267.69999999999993,2125.2000000000003,1588.7,2396.4000000000005,0,8697,0,0,1602.3,0.0,231.09999999999997,1858.5000000000002,57513,98584,0,0,0,4.9
2020-08-11 12:00:00+03:00,170.79999999999995,2268.600000000001,1755.8000000000015,2518.8,0,16014,0,0,1755.499999999999,0.0,148.00000000000009,2062.0999999999985,60540,110632,0,0,0,10.499999999999988
2020-08-11 13:00:00+03:00,99.59999999999997,2230.7,1734.3000000000018,2427.9,0,19544,0,0,1732.8000000000004,0.0,87.00000000000003,2058.2999999999997,59531,112584,0,0,0,2.7000000000000006
2020-08-11 14:00:00+03:00,80.6,2171.6,1675.4000000000015,2343.6,0,21507,0,0,1670.5000000000016,0.0,69.20000000000006,2002.1999999999991,57513,111393,0,0,10,4.7
2020-08-11 15:00:00+03:00,42.300000000000004,2231.8000000000006,1641.7999999999997,2381.2000000000016,0,23962,0,0,1631.7000000000003,0.0,36.10000000000002,2064.2,58522,115427,0,0,13,9.399999999999999
2020-08-11 16:00:00+03:00,5.999999999999994,2227.5999999999995,1565.7,2339.9000000000015,0,24427,0,0,1549.3999999999994,0.0,5.999999999999994,2081.100000000001,58522,115885,0,0,29,7.0
2020-08-11 17:00:00+03:00,3.5000000000000018,2160.8,1539.0,2283.5000000000005,0,24191,0,0,1525.3000000000004,0.0,3.5000000000000018,2062.5,57513,114078,0,0,0,0.0
2020-08-11 18:00:00+03:00,3.700000000000002,2029.9,1539.0,2158.3,0,24307,0,0,1524.5000000000007,0.0,3.700000000000002,2077.199999999998,57513,114193,0,0,0,0.1
2020-08-11 19:00:00+03:00,0.8999999999999999,1903.1000000000004,1591.5000000000007,2039.9000000000003,0,25252,0,0,1571.1999999999994,0.0,0.8999999999999999,2009.8,59531,118295,0,0,0,0.30000000000000004
2020-08-11 20:00:00+03:00,0.0,1607.2,1445.6000000000001,1754.7000000000003,0,23540,0,0,1425.6999999999994,0.0,0.0,1219.8,55495,110275,0,0,0,0.0
2020-08-11 21:00:00+03:00,0.0,1380.3,1326.1000000000001,1506.0,0,17976,0,0,1302.6000000000001,2.4,0.0,338.5999999999999,52479,104260,0,0,0,1.4
2020-08-11 22:00:00+03:00,0.0,1462.5999999999997,1504.3,1592.7999999999997,1,0,0,0,1474.9,4.8,0.0,381.4000000000001,59629,118295,0,0,0,2.9000000000000004
2020-08-11 23:00:00+03:00,0.0,1406.0,1478.8,1515.999999999999,0,0,0,0,1449.8,2.5,0.0,377.9000000000002,58691,116290,0,0,0,1.4
2020-08-12 00:00:00+03:00,0.0,1335.9999999999995,1428.0,1439.4999999999993,0,0,0,0,1400.0,0.0,0.0,366.19999999999993,56728,112280,0,0,0,0.0
2020-08-12 01:00:00+03:00,0.0,1302.0,1312.999999999999,1548.0000000000002,1280,0,0,0,1284.0000000000011,110.3999999999999,0.0,262.3999999999999,53965,104260,0,0,0,48.59999999999995
2020-08-12 02:00:00+03:00,0.0,1406.400000000001,1386.3000000000013,1740.6000000000017,4212,0,0,0,1358.5000000000014,115.49999999999989,0.0,281.9999999999998,59937,110275,0,0,0,49.09999999999995
2020-08-12 03:00:00+03:00,0.0,1323.1,1310.4000000000012,1644.7999999999984,6606,0,0,0,1281.4999999999995,109.1999999999999,0.0,255.19999999999993,59289,104260,0,0,0,46.49999999999996
2020-08-12 04:00:00+03:00,0.0,1409.1000000000001,1406.3999999999992,1763.100000000001,10083,0,0,0,1377.5999999999992,117.59999999999988,0.0,260.5999999999999,66821,112280,0,0,0,49.69999999999995
2020-08-12 05:00:00+03:00,0.0,1393.6,1430.6999999999991,1763.0999999999997,13223,0,0,0,1402.1999999999991,119.69999999999987,0.0,276.3000000000002,70972,114285,0,0,0,50.99999999999994
2020-08-12 06:00:00+03:00,0.0,1268.8000000000004,1399.6000000000004,1471.3999999999999,1038,0,0,0,1373.2000000000003,8.4,0.0,1096.2000000000003,70064,110275,0,0,0,3.7
2020-08-12 07:00:00+03:00,2.600000000000001,1264.4999999999995,1427.6999999999998,1400.6999999999996,0,5,0,0,1403.0999999999997,0.0,2.600000000000001,1741.6,71344,112308,0,0,0,0.2
2020-08-12 08:00:00+03:00,14.400000000000006,1513.9,1480.7999999999997,1567.5999999999997,0,230,0,0,1459.0000000000002,0.0,13.500000000000009,1862.5,73892,116568,0,0,0,0.6
2020-08-12 09:00:00+03:00,34.000000000000014,1858.7,1507.799999999999,1899.2,0,914,0,0,1486.5000000000005,0.0,27.600000000000012,1999.2,73892,117253,0,0,0,0.2
2020-08-12 10:00:00+03:00,140.60000000000002,2080.7999999999993,1544.3000000000002,2226.7,0,2823,0,0,1541.4,0.0,118.30000000000001,1899.0,73892,119166,0,0,0,2.700000000000001
2020-08-12 11:00:00+03:00,261.09999999999997,2219.7,1575.3000000000002,2488.1000000000013,0,8822,0,0,1588.2,0.0,224.39999999999998,1849.1000000000001,72618,123155,0,0,0,4.799999999999999
2020-08-12 12:00:00+03:00,181.79999999999998,2282.7000000000003,1694.5000000000014,2530.6999999999994,0,15669,0,0,1694.7,0.0,158.50000000000009,1972.3,73892,132009,0,0,0,4.100000000000001
2020-08-12 13:00:00+03:00,98.40000000000002,2315.6000000000004,1734.3000000000015,2508.300000000003,0,19924,0,0,1731.5000000000002,0.0,85.89999999999998,2055.7999999999993,75166,138269,0,0,0,3.0000000000000004
2020-08-12 14:00:00+03:00,79.8,2251.6,1675.7000000000014,2423.5999999999985,0,21808,0,0,1672.500000000001,0.0,68.60000000000005,1986.8000000000002,72618,136141,0,0,13,4.8999999999999995
2020-08-12 15:00:00+03:00,43.19999999999998,2279.3999999999996,1628.1999999999994,2426.8,0,23954,0,0,1620.6999999999994,0.0,37.50000000000002,2005.2000000000003,72618,138290,0,0,0,0.4
2020-08-12 16:00:00+03:00,1.2,2404.8,1619.5,2521.4999999999986,0,25675,0,0,1597.1999999999987,0.0,1.2,2136.5,76440,146034,0,0,0,0.1
2020-08-12 17:00:00+03:00,0.0,2305.1,1566.0,2417.100000000001,0,24824,0,0,1542.4000000000005,0.0,0.0,2078.6000000000013,73892,141172,0,0,0,0.4
2020-08-12 18:00:00+03:00,2.800000000000001,2171.4999999999995,1566.0,2295.7000000000003,0,24859,0,0,1548.3000000000002,0.0,2.800000000000001,2091.5999999999985,73892,141195,0,0,0,0.9999999999999999
2020-08-12 19:00:00+03:00,0.0,1934.3000000000009,1537.500000000001,2059.5000000000005,0,24510,0,0,1522.8,0.0,0.0,1937.5999999999997,72618,138795,0,0,0,0.0
2020-08-12 20:00:00+03:00,0.0,1661.7999999999997,1421.0,1794.9999999999998,0,23220,0,0,1400.9999999999998,0.0,0.0,1132.3000000000002,68796,131490,0,0,0,0.2
2020-08-12 21:00:00+03:00,0.0,1463.5000000000007,1351.6999999999998,1592.3999999999999,0,12470,0,0,1326.1,2.4,0.0,330.3999999999999,67571,129055,0,0,0,1.3
2020-08-12 22:00:00+03:00,0.0,1467.7999999999997,1453.1000000000001,1597.4,1,0,0,0,1425.1999999999998,7.3,0.0,368.40000000000003,72799,138795,0,0,0,4.199999999999999
2020-08-12 23:00:00+03:00,0.0,1372.0999999999992,1428.0,1483.0999999999997,0,0,0,0,1400.0,0.0,0.0,368.70000000000016,71568,136360,0,0,0,0.0
2020-08-13 00:00:00+03:00,0.0,1358.5999999999995,1453.5,1459.8000000000002,0,0,0,0,1425.3999999999996,0.0,0.0,372.79999999999995,72846,138795,0,0,0,0.0
2020-08-13 01:00:00+03:00,0.0,1390.1000000000001,1413.3999999999994,1651.3000000000004,1382,0,0,0,1382.8000000000013,112.30000000000001,0.0,283.79999999999995,72968,136360,0,0,0,49.29999999999994
2020-08-13 02:00:00+03:00,0.0,1474.0,1461.7000000000014,1810.499999999999,4251,0,0,0,1432.6000000000015,116.0,0.0,296.2999999999999,78391,141230,0,0,0,46.69999999999997
2020-08-13 03:00:00+03:00,0.0,1440.6999999999996,1436.4000000000015,1781.200000000001,7024,0,0,0,1404.799999999999,114.0,0.0,268.5,79887,138795,0,0,0,45.89999999999997
2020-08-13 04:00:00+03:00,0.0,1387.8000000000004,1382.099999999999,1714.2999999999993,9464,0,0,0,1352.9999999999993,110.0,0.0,253.49999999999994,79773,133925,0,0,0,44.09999999999997
2020-08-13 05:00:00+03:00,0.0,1380.3999999999996,1355.3999999999994,1693.7999999999988,11949,0,0,0,1328.3999999999994,108.39999999999998,0.0,251.30000000000007,80976,131490,0,0,0,43.299999999999976
2020-08-13 06:00:00+03:00,0.0,1390.8000000000006,1424.7,1585.8,1240,0,0,0,1398.1,10.0,0.0,1092.0,85662,136360,0,0,0,4.299999999999999
2020-08-13 07:00:00+03:00,4.300000000000002,1460.4999999999998,1504.1,1588.799999999999,0,16,0,0,1477.3999999999999,0.0,4.300000000000002,1817.1999999999998,90270,143721,0,0,0,0.5
2020-08-13 08:00:00+03:00,15.800000000000002,1534.9,1456.9999999999995,1615.6999999999998,0,292,0,0,1436.5000000000002,0.0,14.600000000000007,1849.9000000000005,87210,139142,0,0,0,0.4
2020-08-13 09:00:00+03:00,36.30000000000001,1822.6000000000006,1486.8000000000006,1882.2,0,1035,0,0,1468.2999999999997,0.0,29.800000000000015,1961.7,87210,139887,0,0,0,0.2
2020-08-13 10:00:00+03:00,147.49999999999997,2033.3000000000002,1546.0000000000002,2209.2000000000003,0,3144,0,0,1543.5999999999997,0.0,125.50000000000001,1881.5,88740,144431,0,0,0,2.1000000000000005
2020-08-13 11:00:00+03:00,268.79999999999984,2243.3000000000006,1632.9000000000005,2527.7000000000007,0,9449,0,0,1645.9,0.0,231.79999999999995,1913.8999999999999,90270,153173,0,0,0,5.399999999999999
2020-08-13 12:00:00+03:00,174.90000000000003,2258.1,1697.1000000000017,2510.2000000000003,0,15892,0,0,1695.9999999999998,0.0,153.1,1972.500000000001,88740,157179,0,0,0,3.8000000000000025
2020-08-13 13:00:00+03:00,91.00000000000007,2294.7999999999997,1734.5000000000016,2485.3000000000015,0,19910,0,0,1733.200000000001,0.0,79.19999999999996,2060.9999999999995,90270,163634,0,0,0,3.0
2020-08-13 14:00:00+03:00,76.8999999999999,2344.7,1763.7000000000019,2517.0000000000014,0,22733,0,0,1762.1000000000006,0.0,66.00000000000004,2097.6000000000004,91800,168892,0,0,0,0.8
2020-08-13 15:00:00+03:00,41.50000000000002,2327.0000000000005,1694.0999999999997,2473.9,0,24352,0,0,1685.9,0.0,37.49999999999999,2079.4999999999995,90270,168076,0,0,0,0.6
2020-08-13 16:00:00+03:00,1.9999999999999998,2294.7,1565.1,2399.800000000002,0,24407,0,0,1544.4999999999989,0.0,1.9999999999999998,2066.8999999999996,88740,165694,0,0,0,0.5
2020-08-13 17:00:00+03:00,0.7999999999999999,2244.5,1566.0,2367.4,0,24422,0,0,1546.9999999999998,0.0,0.7999999999999999,2086.0999999999995,88740,165710,0,0,0,0.1
2020-08-13 18:00:00+03:00,1.7000000000000004,2094.9000000000005,1566.0,2229.0,0,24521,0,0,1553.5999999999992,0.0,1.7000000000000004,2104.7000000000025,88740,165809,0,0,0,0.0
2020-08-13 19:00:00+03:00,0.4,1889.8999999999994,1564.6000000000004,2020.0999999999995,0,24534,0,0,1546.4999999999998,0.0,0.4,1977.4,88740,165822,0,0,0,0.4
2020-08-13 20:00:00+03:00,0.0,1759.1000000000004,1554.2,1899.4999999999998,0,24957,0,0,1530.4999999999995,0.0,0.0,1230.1999999999996,90270,168681,0,0,0,0.4
2020-08-13 21:00:00+03:00,0.0,1571.7,1453.5,1702.6,0,7191,0,0,1426.1000000000001,5.300000000000001,0.0,349.59999999999985,87256,162963,0,0,0,3.0
2020-08-13 22:00:00+03:00,0.0,1350.1999999999998,1325.9,1462.8,0,0,0,0,1300.0,0.0,0.0,328.5000000000002,79691,148668,0,0,0,0.0
2020-08-13 23:00:00+03:00,0.0,1362.2000000000003,1376.9,1467.5000000000005,0,0,0,0,1350.0,0.0,0.0,346.30000000000007,82832,154386,0,0,0,0.0
2020-08-14 00:00:00+03:00,0.0,1403.7000000000003,1479.0,1514.6999999999998,0,0,0,0,1450.4,0.0,0.0,383.5999999999997,88972,165822,0,0,0,0.0
2020-08-14 01:00:00+03:00,0.0,1402.6,1436.5000000000014,1674.7999999999997,1416,0,0,0,1407.6000000000015,116.89999999999988,0.0,294.49999999999966,88893,162963,0,0,0,50.99999999999995
2020-08-14 02:00:00+03:00,0.0,1453.0999999999997,1461.6000000000015,1798.0999999999995,4439,0,0,0,1432.0000000000007,121.69999999999987,0.0,298.7999999999997,93453,165822,0,0,0,51.899999999999956
2020-08-14 03:00:00+03:00,0.0,1355.2999999999997,1359.5999999999997,1684.5000000000011,6905,0,0,0,1328.4999999999995,113.39999999999989,0.0,256.19999999999993,89778,154386,0,0,0,47.59999999999995
2020-08-14 04:00:00+03:00,0.0,1488.2000000000007,1455.799999999999,1827.299999999999,10436,0,0,0,1426.799999999999,120.99999999999991,0.0,264.5,99449,165822,0,0,0,48.99999999999994
2020-08-14 05:00:00+03:00,0.0,1350.3000000000004,1305.1999999999996,1661.0999999999997,11964,0,0,0,1279.1999999999996,104.0,0.0,242.29999999999995,91765,148668,0,0,0,41.899999999999984
2020-08-14 06:00:00+03:00,0.0,1369.0000000000007,1398.4,1570.4000000000005,1803,0,0,0,1372.4999999999998,14.0,0.0,1059.4,98707,157245,0,0,0,6.1000000000000005
2020-08-14 07:00:00+03:00,3.1000000000000014,1416.1999999999994,1478.7,1547.400000000001,0,8,0,0,1452.1000000000001,0.0,3.1000000000000014,1777.3000000000002,104110,165840,0,0,0,0.5
2020-08-14 08:00:00+03:00,13.600000000000003,1502.2,1428.7999999999995,1571.8999999999999,0,231,0,0,1407.8000000000006,0.0,12.900000000000006,1801.5000000000002,100520,160363,0,0,0,0.7
2020-08-14 09:00:00+03:00,34.10000000000001,1898.1,1557.199999999999,1959.9999999999995,0,927,0,0,1536.3,0.0,28.10000000000001,2053.999999999999,107700,172498,0,0,0,0.4
2020-08-14 10:00:00+03:00,147.1,1960.3999999999999,1516.4000000000003,2130.8000000000006,0,2829,0,0,1513.4,0.0,124.20000000000002,1864.9000000000003,102315,165819,0,0,0,2.0000000000000004
2020-08-14 11:00:00+03:00,272.3,2125.500000000001,1571.7,2412.0000000000005,0,9023,0,0,1584.8999999999996,0.0,234.49999999999997,1846.7999999999995,102315,172013,0,0,0,5.399999999999997
2020-08-14 12:00:00+03:00,176.7,2111.7999999999997,1636.4000000000015,2372.7000000000003,0,15859,0,0,1638.3,0.0,153.30000000000004,1917.6999999999994,100520,175991,0,0,0,5.0
2020-08-14 13:00:00+03:00,81.1999999999999,2146.9,1675.6000000000013,2327.399999999998,0,19722,0,0,1669.900000000001,0.0,70.20000000000003,2000.9000000000003,102315,182716,0,0,0,0.30000000000000004
2020-08-14 14:00:00+03:00,63.20000000000002,2213.2,1704.9000000000015,2370.4000000000015,0,22236,0,0,1694.8000000000013,0.0,55.79999999999996,2042.8999999999999,104110,188088,0,0,0,1.8
2020-08-14 15:00:00+03:00,35.89999999999999,2281.0000000000005,1690.8999999999992,2422.7000000000007,0,24370,0,0,1679.2000000000005,0.0,32.199999999999996,2089.1000000000004,105905,193092,0,0,0,0.7999999999999999
2020-08-14 16:00:00+03:00,0.9,2276.6000000000004,1592.6999999999998,2388.7000000000007,0,24771,0,0,1576.7999999999995,0.0,0.9,2108.499999999999,105905,193461,0,0,0,0.7999999999999999
2020-08-14 17:00:00+03:00,1.7000000000000004,2206.2,1566.0,2334.8000000000006,0,24372,0,0,1554.3999999999985,0.0,1.7000000000000004,2089.499999999999,104110,190208,0,0,0,0.0
2020-08-14 18:00:00+03:00,0.0,2078.0,1566.0,2202.3999999999996,0,24418,0,0,1552.0000000000005,0.0,0.0,2106.7000000000016,104110,190298,0,0,0,0.0
2020-08-14 19:00:00+03:00,0.0,1848.8999999999999,1538.5000000000005,1975.7999999999995,0,23997,0,0,1523.699999999998,0.0,0.0,1936.4000000000003,102315,187017,0,0,0,0.1
2020-08-14 20:00:00+03:00,0.0,1715.1000000000004,1555.3999999999999,1854.4,0,24839,0,0,1532.6999999999996,0.0,0.0,1191.6000000000004,105905,193579,0,0,0,0.1
2020-08-14 21:00:00+03:00,0.0,1558.5999999999995,1479.6999999999998,1675.8000000000002,0,15998,0,0,1450.8,2.5,0.0,358.79999999999995,104151,190298,0,0,0,1.5
2020-08-14 22:00:00+03:00,0.0,1521.6999999999998,1503.8999999999999,1643.7999999999993,0,0,0,0,1474.5,5.0,0.0,378.1,106078,193579,0,0,0,2.8
2020-08-14 23:00:00+03:00,0.0,1277.8999999999996,1300.3,1381.6,0,0,0,0,1274.9,2.5,0.0,333.4000000000002,91779,167331,0,0,0,1.5
2020-08-15 00:00:00+03:00,0.0,1429.6999999999998,1504.5,1540.7000000000014,0,0,0,0,1475.0,0.0,0.0,387.6000000000003,106200,193579,0,0,0,0.0
2020-08-15 01:00:00+03:00,0.0,1203.8999999999999,1300.5,1297.8999999999994,0,0,0,0,1275.2,0.0,0.0,340.99999999999983,91800,167331,0,0,0,0.0
2020-08-15 02:00:00+03:00,0.0,1265.1,1428.0,1372.2999999999995,0,0,0,0,1400.0,0.0,0.0,379.3000000000002,100800,183736,0,0,0,0.0
2020-08-15 03:00:00+03:00,0.0,1296.9999999999989,1479.0,1395.3999999999999,0,0,0,0,1450.3999999999999,0.0,0.0,365.6,104400,190298,0,0,0,0.0
2020-08-15 04:00:00+03:00,0.0,1164.8,1351.5,1256.000000000001,0,0,0,0,1325.4,0.0,0.0,337.1999999999999,95400,173893,0,0,0,0.0
2020-08-15 05:00:00+03:00,0.0,1210.5000000000007,1428.0,1304.2000000000003,0,0,0,0,1400.1,0.0,0.0,356.3999999999999,100800,183736,0,0,0,0.0
2020-08-15 06:00:00+03:00,0.0,1301.5000000000002,1479.0,1382.2999999999997,0,0,0,0,1450.5999999999997,0.0,0.0,1138.9000000000003,104400,190298,0,0,0,0.1
2020-08-15 07:00:00+03:00,2.0000000000000004,1246.9000000000003,1382.7,1356.3999999999999,0,2,0,0,1360.3000000000006,0.0,2.0000000000000004,1685.3000000000002,97200,177176,0,0,0,0.7
2020-08-15 08:00:00+03:00,11.500000000000007,1472.4,1489.3000000000004,1519.2000000000003,0,201,0,0,1473.1,0.0,11.500000000000007,1822.7999999999995,100800,183937,0,0,0,0.4
2020-08-15 09:00:00+03:00,31.0,1869.3000000000002,1595.2000000000003,1906.2000000000003,0,827,0,0,1583.0000000000002,0.0,26.300000000000004,2006.900000000001,104400,191128,0,0,0,0.4
2020-08-15 10:00:00+03:00,64.5,2099.9,1725.3000000000018,2237.999999999999,0,2392,0,0,1722.3000000000013,0.0,56.199999999999946,2086.1,106200,195972,0,0,0,1.4000000000000001
2020-08-15 11:00:00+03:00,51.79999999999993,2231.0,1734.4000000000017,2366.4000000000005,0,4147,0,0,1728.2999999999997,0.0,45.90000000000003,2097.7000000000003,106200,197727,0,0,0,1.3
2020-08-15 12:00:00+03:00,47.09999999999996,2234.9,1675.5000000000016,2352.3000000000006,0,5540,0,0,1667.9000000000005,0.0,41.40000000000003,2017.5999999999995,102600,192561,0,0,0,2.800000000000001
2020-08-15 13:00:00+03:00,26.400000000000013,2389.399999999999,1710.2999999999993,2490.7,0,7165,0,0,1698.1000000000004,0.0,23.099999999999987,2128.9,108000,204026,0,0,0,0.30000000000000004
2020-08-15 14:00:00+03:00,1.3,2337.499999999999,1592.1999999999998,2421.7000000000003,0,7302,0,0,1576.0999999999988,0.0,1.3,2121.1,106200,200881,0,0,0,1.7999999999999998
2020-08-15 15:00:00+03:00,0.0,2229.3,1512.0,2320.999999999999,0,6944,0,0,1500.7999999999986,0.0,0.0,2033.6000000000001,100800,190680,0,0,16,4.1
2020-08-15 16:00:00+03:00,0.0,2251.6,1539.0,2349.1999999999994,0,7068,0,0,1522.9000000000003,0.0,0.0,2096.1,102600,194085,0,0,3007,574.4999999999999
2020-08-15 17:00:00+03:00,0.0,2190.5,1539.0,2299.1999999999994,0,7068,0,0,1516.699999999999,0.0,0.0,2109.999999999999,102600,194085,0,0,2851,532.4
2020-08-15 18:00:00+03:00,0.0,1881.0999999999995,1430.9,1996.2999999999997,0,6572,0,0,1415.5999999999997,0.0,0.0,1953.8,95400,180465,0,0,2943,551.8
2020-08-15 19:00:00+03:00,0.0,1614.2000000000003,1349.6000000000004,1722.9999999999995,0,6200,0,0,1338.3999999999985,0.0,0.0,1708.0999999999997,90000,170250,0,0,2562,476.3
2020-08-15 20:00:00+03:00,0.0,1635.0000000000002,1426.4999999999998,1739.2,0,6696,0,0,1405.8000000000002,0.0,0.0,1030.3,97200,183870,0,0,402,77.3
2020-08-15 21:00:00+03:00,0.0,1623.5,1423.5,1788.8000000000004,97,2480,0,0,1395.0000000000002,32.60000000000001,0.0,339.60000000000014,101443,190680,0,0,0,11.899999999999997
2020-08-15 22:00:00+03:00,0.0,1450.8000000000002,1376.3000000000002,1581.1,1,0,0,0,1349.5,4.9,0.0,339.3999999999999,98085,183870,0,0,0,2.4
2020-08-15 23:00:00+03:00,0.0,1436.2000000000003,1386.2000000000014,1714.4,1353,0,0,0,1353.8999999999994,109.89999999999998,0.0,279.2999999999999,101317,187275,0,0,0,39.30000000000001
2020-08-16 00:00:00+03:00,0.0,1502.2999999999988,1461.5000000000014,1855.4000000000015,4299,0,0,0,1426.799999999999,116.3,0.0,298.59999999999974,109711,197490,0,0,0,42.69999999999997
