time,area,humidity,id,precipitation,solar_irradiance,temperature,uv,uv_index,wind_direction,wind_gust,wind_speed
2020-02-24 13:01:00+02:00,Demokritos,47,006fb28946c3bcb8,45.466,617.9601200000001,16.0,2294,6,249,2.2,1.5
2020-02-24 13:11:00+02:00,Demokritos,46,006fb28946c3bcb8,45.466,656.89448,16.2,2462,6,243,2.5,1.6
2020-02-24 13:21:00+02:00,Demokritos,46,006fb28946c3bcb8,45.466,649.13431,16.4,2429,6,254,2.2,1.5
2020-02-24 13:31:00+02:00,Demokritos,45,006fb28946c3bcb8,45.466,629.07147,16.6,2343,6,253,2.7,1.8
2020-02-24 13:41:00+02:00,Demokritos,46,006fb28946c3bcb8,45.466,617.7973800000001,16.6,2294,6,240,2.6,1.7
2020-02-24 13:51:00+02:00,Demokritos,46,006fb28946c3bcb8,45.466,609.97401,16.7,2261,5,234,2.1,1.4
2020-02-24 14:02:00+02:00,Demokritos,45,006fb28946c3bcb8,45.466,605.69142,17.1,2242,5,259,2.3,1.6
2020-02-24 14:12:00+02:00,Demokritos,46,006fb28946c3bcb8,45.466,564.25513,16.9,2063,5,257,2.5,1.7
2020-02-24 14:22:00+02:00,Demokritos,45,006fb28946c3bcb8,45.466,540.83795,17.0,1961,5,258,2.4,1.7
2020-02-24 14:32:00+02:00,Demokritos,46,006fb28946c3bcb8,45.466,560.14871,17.1,2045,5,251,2.3,1.6
2020-02-24 14:42:00+02:00,Demokritos,45,006fb28946c3bcb8,45.466,542.2702200000001,17.4,1968,5,257,2.1,1.4
2020-02-24 14:52:00+02:00,Demokritos,45,006fb28946c3bcb8,45.466,510.9917500000001,17.4,1832,4,245,2.3,1.5
2020-02-24 15:03:00+02:00,Demokritos,44,006fb28946c3bcb8,45.466,464.47813,17.5,1634,4,260,2.0,1.4
2020-02-24 15:13:00+02:00,Demokritos,43,006fb28946c3bcb8,45.466,439.50544,17.7,1525,4,228,1.7,1.2
2020-02-24 15:23:00+02:00,Demokritos,42,006fb28946c3bcb8,45.466,443.95472000000007,17.8,1545,4,266,2.0,1.4
2020-02-24 15:33:00+02:00,Demokritos,42,006fb28946c3bcb8,45.466,423.27963000000005,17.7,1459,4,268,2.3,1.5
2020-02-24 15:43:00+02:00,Demokritos,42,006fb28946c3bcb8,45.466,397.17013000000003,17.8,1351,3,285,2.2,1.5
2020-02-24 15:53:00+02:00,Demokritos,42,006fb28946c3bcb8,45.466,304.37910000000005,17.6,978,2,261,1.4,0.9
2020-02-24 16:03:00+02:00,Demokritos,42,006fb28946c3bcb8,45.466,287.0228,17.8,906,2,266,2.1,1.5
2020-02-24 16:14:00+02:00,Demokritos,42,006fb28946c3bcb8,45.466,274.09128999999996,17.3,854,2,282,1.9,1.3
2020-02-24 16:34:00+02:00,Demokritos,41,006fb28946c3bcb8,45.466,228.35029000000003,18.0,651,2,264,1.1,0.7
2020-02-24 16:44:00+02:00,Demokritos,40,006fb28946c3bcb8,45.466,178.56607000000002,18.0,435,1,275,1.1,0.7
2020-02-24 16:55:00+02:00,Demokritos,42,006fb28946c3bcb8,45.466,119.13279,17.6,187,1,264,1.2,0.8
2020-02-24 17:05:00+02:00,Demokritos,44,006fb28946c3bcb8,45.466,59.390620000000006,16.5,59,0,286,1.1,0.8
2020-02-24 17:15:00+02:00,Demokritos,43,006fb28946c3bcb8,45.466,57.80272,16.5,58,0,276,1.3,0.8
2020-02-24 17:26:00+02:00,Demokritos,44,006fb28946c3bcb8,45.466,47.45056,16.5,48,0,271,0.8,0.5
2020-02-24 17:36:00+02:00,Demokritos,46,006fb28946c3bcb8,45.466,33.10416000000001,15.8,35,0,266,0.6,0.3
2020-02-24 17:46:00+02:00,Demokritos,48,006fb28946c3bcb8,45.466,25.612590000000004,15.1,28,0,258,0.5,0.3
2020-02-24 17:56:00+02:00,Demokritos,52,006fb28946c3bcb8,45.466,16.297700000000003,14.6,19,0,260,0.3,0.1
2020-02-24 18:06:00+02:00,Demokritos,56,006fb28946c3bcb8,45.466,9.056560000000001,13.7,12,0,263,0.1,0.0
2020-02-24 18:16:00+02:00,Demokritos,56,006fb28946c3bcb8,45.466,2.9467000000000003,13.5,6,0,263,0.2,0.0
2020-02-24 18:26:00+02:00,Demokritos,62,006fb28946c3bcb8,45.466,0.047400000000000005,12.5,2,0,263,0.0,0.0
2020-02-24 18:37:00+02:00,Demokritos,64,006fb28946c3bcb8,45.466,0.0,11.9,1,0,263,0.0,0.0
2020-02-24 18:47:00+02:00,Demokritos,66,006fb28946c3bcb8,45.466,0.0,11.5,1,0,263,0.0,0.0
2020-02-24 18:57:00+02:00,Demokritos,65,006fb28946c3bcb8,45.466,0.0,11.2,1,0,263,0.0,0.0
2020-02-24 19:07:00+02:00,Demokritos,65,006fb28946c3bcb8,45.466,0.0,11.1,1,0,263,0.0,0.0
2020-02-24 19:17:00+02:00,Demokritos,66,006fb28946c3bcb8,45.466,0.0,11.0,1,0,263,0.0,0.0
2020-02-24 19:27:00+02:00,Demokritos,68,006fb28946c3bcb8,45.466,0.0,10.7,1,0,263,0.0,0.0
2020-02-24 19:37:00+02:00,Demokritos,69,006fb28946c3bcb8,45.466,0.0,10.3,1,0,263,0.0,0.0
2020-02-24 19:48:00+02:00,Demokritos,70,006fb28946c3bcb8,45.466,0.0,10.2,1,0,263,0.0,0.0
2020-02-24 19:58:00+02:00,Demokritos,70,006fb28946c3bcb8,45.466,0.0,10.0,1,0,263,0.0,0.0
2020-02-24 20:08:00+02:00,Demokritos,70,006fb28946c3bcb8,45.466,0.0,9.8,1,0,263,0.0,0.0
2020-02-24 20:11:00+02:00,Demokritos,70,006fb28946c3bcb8,45.466,0.0,9.8,1,0,263,0.0,0.0
2020-02-24 20:21:00+02:00,Demokritos,69,006fb28946c3bcb8,45.466,0.0,9.6,1,0,263,0.0,0.0
2020-02-24 20:31:00+02:00,Demokritos,68,006fb28946c3bcb8,45.466,0.0,9.5,1,0,263,0.0,0.0
2020-02-24 20:42:00+02:00,Demokritos,69,006fb28946c3bcb8,45.466,0.0,9.3,1,0,263,0.1,0.0
2020-02-24 21:02:00+02:00,Demokritos,70,006fb28946c3bcb8,45.466,0.0,9.2,1,0,263,0.0,0.0
2020-02-24 21:12:00+02:00,Demokritos,71,006fb28946c3bcb8,45.466,0.0,9.1,1,0,263,0.0,0.0
2020-02-24 21:22:00+02:00,Demokritos,73,006fb28946c3bcb8,45.466,0.0,9.0,1,0,263,0.0,0.0
2020-02-24 21:32:00+02:00,Demokritos,72,006fb28946c3bcb8,45.466,0.0,9.1,1,0,263,0.1,0.0
2020-02-24 21:43:00+02:00,Demokritos,73,006fb28946c3bcb8,45.466,0.0,9.0,1,0,262,0.1,0.0
2020-02-24 21:53:00+02:00,Demokritos,70,006fb28946c3bcb8,45.466,0.0,9.3,1,0,242,0.6,0.4
2020-02-24 22:03:00+02:00,Demokritos,59,006fb28946c3bcb8,45.466,0.0,11.3,1,0,168,0.3,0.2
2020-02-24 22:13:00+02:00,Demokritos,62,006fb28946c3bcb8,45.466,0.0,11.1,1,0,156,0.1,0.0
2020-02-24 22:23:00+02:00,Demokritos,59,006fb28946c3bcb8,45.466,0.0,11.0,1,0,156,0.2,0.1
2020-02-24 22:43:00+02:00,Demokritos,58,006fb28946c3bcb8,45.466,0.0,11.3,1,0,156,0.1,0.0
2020-02-24 22:54:00+02:00,Demokritos,53,006fb28946c3bcb8,45.466,0.0,12.2,1,0,214,0.3,0.1
2020-02-24 23:04:00+02:00,Demokritos,55,006fb28946c3bcb8,45.466,0.0,11.8,1,0,206,0.4,0.2
2020-02-24 23:14:00+02:00,Demokritos,57,006fb28946c3bcb8,45.466,0.0,11.7,1,0,280,0.5,0.3
2020-02-24 23:24:00+02:00,Demokritos,54,006fb28946c3bcb8,45.466,0.0,12.1,1,0,186,0.7,0.4
2020-02-24 23:35:00+02:00,Demokritos,56,006fb28946c3bcb8,45.466,0.0,12.0,1,0,149,0.6,0.3
2020-02-24 23:45:00+02:00,Demokritos,53,006fb28946c3bcb8,45.466,0.0,12.7,1,0,280,0.3,0.2
2020-02-24 23:55:00+02:00,Demokritos,57,006fb28946c3bcb8,45.466,0.0,12.1,1,0,282,0.1,0.0
2020-02-25 00:05:00+02:00,Demokritos,60,006fb28946c3bcb8,45.466,0.0,11.5,1,0,304,0.2,0.1
2020-02-25 00:15:00+02:00,Demokritos,54,006fb28946c3bcb8,45.466,0.0,12.4,1,0,346,0.8,0.4
2020-02-25 00:26:00+02:00,Demokritos,47,006fb28946c3bcb8,45.466,0.0,14.0,1,0,33,1.4,0.8
2020-02-25 00:36:00+02:00,Demokritos,46,006fb28946c3bcb8,45.466,0.0,14.3,1,0,52,0.7,0.4
2020-02-25 00:46:00+02:00,Demokritos,47,006fb28946c3bcb8,45.466,0.0,14.0,1,0,73,0.5,0.3
2020-02-25 00:56:00+02:00,Demokritos,50,006fb28946c3bcb8,45.466,0.0,13.3,1,0,120,0.4,0.2
2020-02-25 01:06:00+02:00,Demokritos,55,006fb28946c3bcb8,45.466,0.0,12.2,1,0,135,0.0,0.0
2020-02-25 01:16:00+02:00,Demokritos,59,006fb28946c3bcb8,45.466,0.0,11.3,1,0,135,0.1,0.0
2020-02-25 01:27:00+02:00,Demokritos,59,006fb28946c3bcb8,45.466,0.0,11.0,1,0,129,0.3,0.2
2020-02-25 01:37:00+02:00,Demokritos,57,006fb28946c3bcb8,45.466,0.0,11.2,1,0,126,0.0,0.0
2020-02-25 01:47:00+02:00,Demokritos,58,006fb28946c3bcb8,45.466,0.0,11.0,1,0,113,0.2,0.1
2020-02-25 01:57:00+02:00,Demokritos,51,006fb28946c3bcb8,45.466,0.0,12.4,1,0,315,0.7,0.4
2020-02-25 02:07:00+02:00,Demokritos,49,006fb28946c3bcb8,45.466,0.0,12.7,1,0,98,0.6,0.3
2020-02-25 02:17:00+02:00,Demokritos,46,006fb28946c3bcb8,45.466,0.0,13.2,1,0,349,0.8,0.5
2020-02-25 02:27:00+02:00,Demokritos,47,006fb28946c3bcb8,45.466,0.0,13.3,1,0,358,0.5,0.2
2020-02-25 02:38:00+02:00,Demokritos,48,006fb28946c3bcb8,45.466,0.0,12.7,1,0,42,0.5,0.3
2020-02-25 02:48:00+02:00,Demokritos,46,006fb28946c3bcb8,45.466,0.0,12.8,1,0,63,1.2,0.7
2020-02-25 02:58:00+02:00,Demokritos,46,006fb28946c3bcb8,45.466,0.0,12.9,1,0,66,0.6,0.3
2020-02-25 03:08:00+02:00,Demokritos,49,006fb28946c3bcb8,45.466,0.0,12.3,1,0,76,0.2,0.1
2020-02-25 03:18:00+02:00,Demokritos,50,006fb28946c3bcb8,45.466,0.0,12.1,1,0,122,0.2,0.0
2020-02-25 03:28:00+02:00,Demokritos,52,006fb28946c3bcb8,45.466,0.0,11.5,1,0,124,0.3,0.1
2020-02-25 03:38:00+02:00,Demokritos,53,006fb28946c3bcb8,45.466,0.0,11.7,1,0,115,0.2,0.0
2020-02-25 03:48:00+02:00,Demokritos,55,006fb28946c3bcb8,45.466,0.0,11.2,1,0,107,0.0,0.0
2020-02-25 03:59:00+02:00,Demokritos,55,006fb28946c3bcb8,45.466,0.0,10.9,1,0,107,0.0,0.0
2020-02-25 04:09:00+02:00,Demokritos,55,006fb28946c3bcb8,45.466,0.0,11.1,1,0,110,0.1,0.0
2020-02-25 04:19:00+02:00,Demokritos,56,006fb28946c3bcb8,45.466,0.0,10.8,1,0,54,0.5,0.3
2020-02-25 04:29:00+02:00,Demokritos,56,006fb28946c3bcb8,45.466,0.0,11.4,1,0,56,0.4,0.1
2020-02-25 04:49:00+02:00,Demokritos,60,006fb28946c3bcb8,45.466,0.0,10.8,1,0,67,0.1,0.0
2020-02-25 05:10:00+02:00,Demokritos,66,006fb28946c3bcb8,45.466,0.0,10.0,1,0,69,0.1,0.0
2020-02-25 05:20:00+02:00,Demokritos,69,006fb28946c3bcb8,45.466,0.0,10.0,1,0,71,0.1,0.0
2020-02-25 05:30:00+02:00,Demokritos,71,006fb28946c3bcb8,45.466,0.0,9.7,1,0,71,0.0,0.0
2020-02-25 05:41:00+02:00,Demokritos,73,006fb28946c3bcb8,45.466,0.0,9.4,1,0,78,0.3,0.1
2020-02-25 05:51:00+02:00,Demokritos,75,006fb28946c3bcb8,45.466,0.0,10.2,1,0,108,0.5,0.3
2020-02-25 06:01:00+02:00,Demokritos,77,006fb28946c3bcb8,45.466,0.0,10.5,1,0,95,0.4,0.2
2020-02-25 06:21:00+02:00,Demokritos,80,006fb28946c3bcb8,45.466,0.0,10.3,1,0,61,0.3,0.1
2020-02-25 06:31:00+02:00,Demokritos,83,006fb28946c3bcb8,45.466,0.0,10.0,1,0,87,0.3,0.1
2020-02-25 06:41:00+02:00,Demokritos,84,006fb28946c3bcb8,45.466,0.0,9.8,1,0,53,0.1,0.0
2020-02-25 06:51:00+02:00,Demokritos,86,006fb28946c3bcb8,45.466,0.0,9.5,1,0,49,0.1,0.0
2020-02-25 07:02:00+02:00,Demokritos,87,006fb28946c3bcb8,45.466,0.3713,9.4,3,0,57,0.2,0.0
2020-02-25 07:12:00+02:00,Demokritos,87,006fb28946c3bcb8,45.466,4.480880000000001,9.4,7,0,59,0.0,0.0
2020-02-25 07:22:00+02:00,Demokritos,87,006fb28946c3bcb8,45.466,11.02208,9.6,14,0,63,0.1,0.0
2020-02-25 07:33:00+02:00,Demokritos,87,006fb28946c3bcb8,45.466,17.45742,9.4,20,0,64,0.0,0.0
2020-02-25 07:43:00+02:00,Demokritos,85,006fb28946c3bcb8,45.466,25.893040000000003,9.9,28,0,102,0.8,0.4
2020-02-25 07:53:00+02:00,Demokritos,83,006fb28946c3bcb8,45.466,33.80568,10.6,36,0,113,1.1,0.6
2020-02-25 08:03:00+02:00,Demokritos,84,006fb28946c3bcb8,45.466,40.74741,10.7,42,0,109,0.5,0.2
2020-02-25 08:13:00+02:00,Demokritos,82,006fb28946c3bcb8,45.466,53.27997,11.1,54,0,103,0.5,0.3
2020-02-25 08:23:00+02:00,Demokritos,78,006fb28946c3bcb8,45.466,66.21148,12.2,66,0,43,0.6,0.2
2020-02-25 08:34:00+02:00,Demokritos,75,006fb28946c3bcb8,45.466,118.67933000000001,12.8,190,1,41,0.5,0.2
2020-02-25 08:44:00+02:00,Demokritos,73,006fb28946c3bcb8,45.466,155.52888000000002,13.1,337,1,41,0.6,0.3
2020-02-25 08:54:00+02:00,Demokritos,71,006fb28946c3bcb8,45.466,190.24148,13.4,484,1,70,0.6,0.3
2020-02-25 09:04:00+02:00,Demokritos,67,006fb28946c3bcb8,45.466,224.26046,13.9,632,2,94,0.9,0.5
2020-02-25 09:14:00+02:00,Demokritos,65,006fb28946c3bcb8,45.466,254.12799000000004,13.8,766,2,88,0.8,0.5
2020-02-25 09:25:00+02:00,Demokritos,62,006fb28946c3bcb8,45.466,278.68908999999996,14.5,876,2,89,0.8,0.4
2020-02-25 09:35:00+02:00,Demokritos,59,006fb28946c3bcb8,45.466,319.76119000000006,14.6,1049,3,100,1.1,0.6
2020-02-25 09:45:00+02:00,Demokritos,58,006fb28946c3bcb8,45.466,353.17898,14.6,1179,3,114,1.6,1.0
2020-02-25 09:55:00+02:00,Demokritos,57,006fb28946c3bcb8,45.466,361.80420000000004,14.7,1213,3,113,1.5,1.0
2020-02-25 10:05:00+02:00,Demokritos,54,006fb28946c3bcb8,45.466,395.61383,15.2,1345,3,123,1.4,0.9
2020-02-25 10:25:00+02:00,Demokritos,53,006fb28946c3bcb8,45.466,479.32776,15.4,1696,4,116,1.6,1.0
2020-02-25 10:35:00+02:00,Demokritos,54,006fb28946c3bcb8,45.466,570.0134400000001,15.3,2088,5,108,1.9,1.3
2020-02-25 10:46:00+02:00,Demokritos,52,006fb28946c3bcb8,45.466,627.0545999999999,15.8,2334,6,112,1.3,0.9
2020-02-25 10:56:00+02:00,Demokritos,49,006fb28946c3bcb8,45.466,658.87817,16.6,2470,6,115,1.0,0.7
2020-02-25 11:06:00+02:00,Demokritos,52,006fb28946c3bcb8,45.466,685.73422,16.5,2585,6,114,1.3,0.9
2020-02-25 11:16:00+02:00,Demokritos,51,006fb28946c3bcb8,45.466,698.6997,16.8,2640,6,109,1.0,0.7
2020-02-25 11:26:00+02:00,Demokritos,52,006fb28946c3bcb8,45.466,697.91918,17.0,2637,6,122,1.0,0.6
2020-02-25 11:36:00+02:00,Demokritos,52,006fb28946c3bcb8,45.466,686.9192200000001,16.9,2591,6,116,1.5,1.1
2020-02-25 11:47:00+02:00,Demokritos,50,006fb28946c3bcb8,45.466,669.11183,17.3,2514,6,113,1.0,0.6
2020-02-25 11:57:00+02:00,Demokritos,48,006fb28946c3bcb8,45.466,682.22188,17.5,2571,6,113,1.2,0.8
2020-02-25 12:07:00+02:00,Demokritos,49,006fb28946c3bcb8,45.466,672.6194300000001,17.0,2529,6,118,1.3,0.8
2020-02-25 12:17:00+02:00,Demokritos,48,006fb28946c3bcb8,45.466,656.8755199999999,17.4,2463,6,120,0.9,0.6
2020-02-25 12:28:00+02:00,Demokritos,49,006fb28946c3bcb8,45.466,665.1491900000001,17.4,2497,6,118,1.2,0.8
2020-02-25 12:38:00+02:00,Demokritos,49,006fb28946c3bcb8,45.466,630.48083,17.4,2349,6,102,1.0,0.7
2020-02-25 12:48:00+02:00,Demokritos,49,006fb28946c3bcb8,45.466,647.28808,17.3,2421,6,131,1.1,0.7
2020-02-25 12:58:00+02:00,Demokritos,48,006fb28946c3bcb8,45.466,622.7096,17.9,2316,6,109,0.9,0.5
2020-02-25 13:08:00+02:00,Demokritos,47,006fb28946c3bcb8,45.466,640.50119,18.1,2392,6,104,1.0,0.6
2020-02-25 13:18:00+02:00,Demokritos,45,006fb28946c3bcb8,45.466,640.9056700000001,18.6,2393,6,185,0.8,0.5
2020-02-25 13:28:00+02:00,Demokritos,47,006fb28946c3bcb8,45.466,630.43343,18.3,2350,6,346,1.1,0.7
2020-02-25 13:39:00+02:00,Demokritos,44,006fb28946c3bcb8,45.466,609.3112,18.7,2258,5,237,0.9,0.6
2020-02-25 13:49:00+02:00,Demokritos,45,006fb28946c3bcb8,45.466,588.6139900000001,18.9,2169,5,301,1.2,0.9
2020-02-25 13:59:00+02:00,Demokritos,44,006fb28946c3bcb8,45.466,599.3469299999999,19.5,2215,5,259,0.8,0.5
2020-02-25 14:09:00+02:00,Demokritos,44,006fb28946c3bcb8,45.466,572.55408,19.4,2098,5,258,1.3,0.8
2020-02-25 14:19:00+02:00,Demokritos,46,006fb28946c3bcb8,45.466,541.4549400000001,18.9,1964,5,283,1.4,1.0
2020-02-25 14:30:00+02:00,Demokritos,47,006fb28946c3bcb8,45.466,552.4793900000001,18.7,2013,5,225,1.5,1.0
2020-02-25 14:40:00+02:00,Demokritos,47,006fb28946c3bcb8,45.466,534.49899,18.9,1933,5,235,1.3,0.8
2020-02-25 14:50:00+02:00,Demokritos,46,006fb28946c3bcb8,45.466,508.22122,19.0,1820,4,235,1.0,0.6
2020-02-25 15:00:00+02:00,Demokritos,47,006fb28946c3bcb8,45.466,474.61146,18.7,1676,4,255,1.1,0.8
2020-02-25 15:10:00+02:00,Demokritos,47,006fb28946c3bcb8,45.466,447.89603000000005,18.9,1561,4,273,1.3,0.9
2020-02-25 15:20:00+02:00,Demokritos,46,006fb28946c3bcb8,45.466,422.50227,19.0,1452,4,270,1.0,0.6
2020-02-25 15:30:00+02:00,Demokritos,47,006fb28946c3bcb8,45.466,399.36633,19.0,1358,3,257,1.2,0.8
2020-02-25 15:41:00+02:00,Demokritos,48,006fb28946c3bcb8,45.466,372.75518,18.6,1255,3,279,1.4,1.0
2020-02-25 15:51:00+02:00,Demokritos,48,006fb28946c3bcb8,45.466,343.33716000000004,18.5,1142,3,269,1.0,0.7
2020-02-25 16:01:00+02:00,Demokritos,48,006fb28946c3bcb8,45.466,310.77968,18.6,1014,3,273,1.0,0.7
2020-02-25 16:11:00+02:00,Demokritos,48,006fb28946c3bcb8,45.466,275.74713,18.6,863,2,271,0.9,0.6
2020-02-25 16:21:00+02:00,Demokritos,49,006fb28946c3bcb8,45.466,243.82323000000002,18.6,719,2,265,1.1,0.7
2020-02-25 16:31:00+02:00,Demokritos,50,006fb28946c3bcb8,45.466,208.44466000000003,18.1,563,2,243,1.1,0.8
2020-02-25 16:52:00+02:00,Demokritos,52,006fb28946c3bcb8,45.466,153.75059000000002,17.9,329,1,255,1.1,0.7
2020-02-25 17:03:00+02:00,Demokritos,58,006fb28946c3bcb8,45.466,71.70356,16.6,77,0,245,1.2,0.8
2020-02-25 17:13:00+02:00,Demokritos,62,006fb28946c3bcb8,45.466,58.49792,16.1,58,0,228,1.0,0.6
2020-02-25 17:23:00+02:00,Demokritos,62,006fb28946c3bcb8,45.466,49.897980000000004,16.3,51,0,246,0.9,0.6
2020-02-25 17:33:00+02:00,Demokritos,66,006fb28946c3bcb8,45.466,39.52528,15.8,41,0,219,0.8,0.5
2020-02-25 17:43:00+02:00,Demokritos,65,006fb28946c3bcb8,45.466,31.776170000000004,15.9,34,0,225,0.5,0.3
2020-02-25 17:54:00+02:00,Demokritos,66,006fb28946c3bcb8,45.466,22.44153,15.5,25,0,234,0.5,0.2
2020-02-25 18:04:00+02:00,Demokritos,69,006fb28946c3bcb8,45.466,13.32256,14.9,16,0,237,0.2,0.1
2020-02-25 18:14:00+02:00,Demokritos,73,006fb28946c3bcb8,45.466,5.43125,14.1,8,0,237,0.0,0.0
2020-02-25 18:24:00+02:00,Demokritos,77,006fb28946c3bcb8,45.466,0.6004,13.1,3,0,237,0.0,0.0
2020-02-25 18:34:00+02:00,Demokritos,79,006fb28946c3bcb8,45.466,0.0,12.5,1,0,237,0.0,0.0
2020-02-25 18:45:00+02:00,Demokritos,80,006fb28946c3bcb8,45.466,0.0,12.1,1,0,237,0.0,0.0
2020-02-25 18:55:00+02:00,Demokritos,80,006fb28946c3bcb8,45.466,0.0,11.8,1,0,237,0.0,0.0
2020-02-25 19:05:00+02:00,Demokritos,81,006fb28946c3bcb8,45.466,0.0,11.5,1,0,237,0.0,0.0
2020-02-25 19:15:00+02:00,Demokritos,80,006fb28946c3bcb8,45.466,0.0,11.3,1,0,237,0.0,0.0
2020-02-25 19:25:00+02:00,Demokritos,81,006fb28946c3bcb8,45.466,0.0,11.0,1,0,237,0.0,0.0
2020-02-25 19:35:00+02:00,Demokritos,81,006fb28946c3bcb8,45.466,0.0,10.7,1,0,237,0.0,0.0
2020-02-25 19:45:00+02:00,Demokritos,80,006fb28946c3bcb8,45.466,0.0,10.5,1,0,237,0.0,0.0
2020-02-25 19:55:00+02:00,Demokritos,79,006fb28946c3bcb8,45.466,0.0,10.5,1,0,237,0.0,0.0
2020-02-25 20:00:00+02:00,Demokritos,80,006fb28946c3bcb8,45.466,0.0,10.3,1,0,238,0.0,0.0
2020-02-25 20:10:00+02:00,Demokritos,80,006fb28946c3bcb8,45.466,0.0,10.0,1,0,237,0.0,0.0
2020-02-25 20:20:00+02:00,Demokritos,81,006fb28946c3bcb8,45.466,0.0,9.8,1,0,237,0.0,0.0
2020-02-25 20:30:00+02:00,Demokritos,80,006fb28946c3bcb8,45.466,0.0,9.6,1,0,237,0.0,0.0
2020-02-25 20:40:00+02:00,Demokritos,78,006fb28946c3bcb8,45.466,0.0,9.5,1,0,237,0.0,0.0
2020-02-25 20:50:00+02:00,Demokritos,76,006fb28946c3bcb8,45.466,0.0,9.4,1,0,237,0.0,0.0
2020-02-25 21:01:00+02:00,Demokritos,77,006fb28946c3bcb8,45.466,0.0,9.0,1,0,237,0.0,0.0
2020-02-25 21:11:00+02:00,Demokritos,76,006fb28946c3bcb8,45.466,0.0,9.1,1,0,237,0.0,0.0
2020-02-25 21:21:00+02:00,Demokritos,75,006fb28946c3bcb8,45.466,0.0,9.1,1,0,237,0.0,0.0
2020-02-25 21:31:00+02:00,Demokritos,77,006fb28946c3bcb8,45.466,0.0,9.0,1,0,237,0.0,0.0
2020-02-25 21:41:00+02:00,Demokritos,80,006fb28946c3bcb8,45.466,0.0,9.1,1,0,237,0.0,0.0
2020-02-25 21:51:00+02:00,Demokritos,83,006fb28946c3bcb8,45.466,0.0,8.8,1,0,237,0.0,0.0
2020-02-25 22:01:00+02:00,Demokritos,84,006fb28946c3bcb8,45.466,0.0,8.8,1,0,237,0.0,0.0
2020-02-25 22:11:00+02:00,Demokritos,86,006fb28946c3bcb8,45.466,0.0,8.9,1,0,237,0.1,0.0
2020-02-25 22:22:00+02:00,Demokritos,87,006fb28946c3bcb8,45.466,0.0,9.0,1,0,237,0.0,0.0
2020-02-25 22:32:00+02:00,Demokritos,87,006fb28946c3bcb8,45.466,0.0,8.9,1,0,237,0.0,0.0
2020-02-25 22:42:00+02:00,Demokritos,86,006fb28946c3bcb8,45.466,0.0,8.8,1,0,237,0.0,0.0
2020-02-25 22:52:00+02:00,Demokritos,86,006fb28946c3bcb8,45.466,0.0,8.7,1,0,237,0.0,0.0
2020-02-25 23:02:00+02:00,Demokritos,87,006fb28946c3bcb8,45.466,0.0,8.7,1,0,237,0.0,0.0
2020-02-25 23:12:00+02:00,Demokritos,89,006fb28946c3bcb8,45.466,0.0,8.7,1,0,237,0.0,0.0
2020-02-25 23:23:00+02:00,Demokritos,90,006fb28946c3bcb8,45.466,0.0,8.6,1,0,237,0.0,0.0
2020-02-25 23:33:00+02:00,Demokritos,91,006fb28946c3bcb8,45.466,0.0,8.7,1,0,237,0.0,0.0
2020-02-25 23:43:00+02:00,Demokritos,92,006fb28946c3bcb8,45.466,0.0,8.7,1,0,237,0.0,0.0
2020-02-25 23:54:00+02:00,Demokritos,92,006fb28946c3bcb8,45.466,0.0,8.8,1,0,237,0.0,0.0
2020-02-26 00:04:00+02:00,Demokritos,93,006fb28946c3bcb8,45.466,0.0,8.6,1,0,237,0.0,0.0
2020-02-26 00:14:00+02:00,Demokritos,93,006fb28946c3bcb8,45.466,0.0,8.5,1,0,237,0.0,0.0
2020-02-26 00:24:00+02:00,Demokritos,93,006fb28946c3bcb8,45.466,0.0,8.6,1,0,237,0.0,0.0
2020-02-26 00:34:00+02:00,Demokritos,93,006fb28946c3bcb8,45.466,0.0,8.4,1,0,237,0.0,0.0
2020-02-26 00:45:00+02:00,Demokritos,93,006fb28946c3bcb8,45.466,0.0,8.2,1,0,237,0.0,0.0
2020-02-26 00:54:00+02:00,Demokritos,93,006fb28946c3bcb8,45.466,0.0,8.1,1,0,237,0.0,0.0
2020-02-26 01:04:00+02:00,Demokritos,93,006fb28946c3bcb8,45.466,0.0,8.1,1,0,237,0.0,0.0
2020-02-26 01:15:00+02:00,Demokritos,93,006fb28946c3bcb8,45.466,0.0,8.2,1,0,237,0.0,0.0
2020-02-26 01:25:00+02:00,Demokritos,92,006fb28946c3bcb8,45.466,0.0,8.2,1,0,237,0.0,0.0
2020-02-26 01:35:00+02:00,Demokritos,91,006fb28946c3bcb8,45.466,0.0,8.2,1,0,237,0.0,0.0
2020-02-26 01:45:00+02:00,Demokritos,90,006fb28946c3bcb8,45.466,0.0,8.1,1,0,237,0.0,0.0
2020-02-26 01:54:00+02:00,Demokritos,90,006fb28946c3bcb8,45.466,0.0,8.0,1,0,237,0.0,0.0
2020-02-26 02:05:00+02:00,Demokritos,90,006fb28946c3bcb8,45.466,0.0,8.0,1,0,237,0.0,0.0
2020-02-26 02:15:00+02:00,Demokritos,91,006fb28946c3bcb8,45.466,0.0,7.8,1,0,237,0.0,0.0
2020-02-26 02:35:00+02:00,Demokritos,90,006fb28946c3bcb8,45.466,0.0,7.9,1,0,238,0.0,0.0
2020-02-26 02:45:00+02:00,Demokritos,83,006fb28946c3bcb8,45.466,0.0,9.4,1,0,237,0.4,0.2
